ano_comp;uf;adm_des;ibge_subsetor;saldo_mov
2013;21;2;14;-1634
2013;33;2;10;-19649
2013;22;2;16;-21585
2013;50;1;14;1742
2013;51;2;17;-18705
2013;52;1;7;6168
2013;14;2;2;-221
2013;32;2;5;-1273
2013;27;2;7;-318
2014;14;1;24;170
2014;11;1;5;63
2014;24;2;1;-2377
2014;29;1;11;7611
2014;31;1;19;282375
2014;53;2;2;-1112
2014;28;2;17;-3682
2014;23;2;18;-1631
2014;29;2;7;-3942
2014;12;2;23;-900
2014;22;2;13;-2952
2014;25;2;15;-36115
2014;28;1;9;333
2014;32;1;25;33915
2014;51;2;6;-261
2014;13;2;13;-7341
2014;24;2;22;-3915
2014;11;2;8;-505
2014;32;2;4;-12623
2014;23;2;12;-19707
2014;42;2;23;-21182
2014;11;1;13;9629
2014;41;2;7;-42971
2014;15;2;11;-1214
2014;43;1;21;201061
2014;22;1;8;299
2014;23;2;2;-6964
2014;31;2;6;-22439
2014;13;1;8;1911
2014;51;1;19;28645
2014;22;2;5;-71
2014;41;1;11;49622
2014;53;2;18;-2016
2014;13;2;5;-19249
2014;32;2;16;-101152
2014;53;2;12;-12
2014;15;1;7;10517
2014;16;2;20;-1478
2014;26;2;15;-109214
2014;42;1;20;57802
2014;25;2;21;-17585
2014;23;1;7;3332
2014;29;1;18;1953
2014;24;2;16;-40997
2014;29;1;12;7910
2014;41;1;2;17322
2014;33;1;19;314650
2014;23;2;11;-27332
2014;50;1;19;23362
2014;15;2;2;-5790
2014;21;2;19;-20964
2014;17;2;6;-76
2014;16;1;23;1182
2014;28;1;3;772
2014;35;1;24;46579
2014;53;1;7;1072
2014;15;2;12;-27
2014;24;1;25;9641
2014;27;2;24;-124
2014;15;2;18;-874
2014;28;1;14;1014
2014;32;2;22;-14052
2014;28;2;10;-2851
2014;52;1;24;403
2014;24;2;4;-479
2014;26;2;21;-65393
2014;12;1;20;741
2014;32;2;1;-2952
2014;41;1;18;6732
2014;50;2;6;-174
2014;21;1;6;304
2014;53;2;11;-529
2014;33;2;6;-17751
2014;43;1;15;138407
2014;29;1;2;8082
2014;17;1;19;6801
2014;41;1;12;2025
2014;12;1;18;81
2014;24;1;17;7280
2014;41;1;20;79535
2014;33;2;8;-9921
2014;43;1;24;4621
2014;23;1;23;16792
2014;50;2;8;-1902
2014;21;1;8;489
2014;28;1;1;263
2014;16;2;11;-33
2014;42;1;2;20239
2014;12;1;12;9
2014;27;2;15;-23283
2014;32;1;10;3878
2014;52;1;15;99430
2014;17;1;13;4237
2014;28;1;22;4838
2014;32;2;14;-2272
2014;33;1;5;2660
2014;15;2;20;-14424
2014;16;1;7;144
2014;35;1;15;579778
2014;24;2;9;-366
2014;50;1;5;195
2014;21;2;5;-232
2014;32;2;3;-8233
2014;53;1;23;16494
2014;14;1;21;3972
2014;17;2;8;-132
2014;42;1;18;4682
2014;29;1;20;40801
2014;17;1;5;18
2014;33;1;13;52119
2014;50;1;13;21363
2014;12;1;2;645
2014;21;2;13;-3853
2014;42;1;12;5178
2014;27;2;21;-15148
2014;31;1;5;13785
2014;12;1;11;88
2014;52;1;21;97252
2014;28;1;16;23854
2014;26;2;24;-560
2014;53;2;20;-17558
2014;35;1;21;963468
2014;11;1;19;8637
2014;16;2;18;-76
2014;24;2;3;-1504
2014;12;2;7;-460
2014;29;2;23;-16897
2014;31;2;8;-12008
2014;51;1;13;30217
2014;13;1;6;4248
2014;22;1;6;285
2014;31;1;13;93010
2014;51;2;8;-1260
2014;23;2;20;-15898
2014;28;1;4;903
2014;41;2;23;-35278
2014;24;1;10;4033
2014;24;2;14;-657
2014;42;2;7;-38287
2014;28;2;25;-8213
2014;32;2;9;-2095
2014;25;2;24;-56
2014;11;2;6;-598
2014;16;2;2;-231
2014;42;1;11;98736
2014;32;1;17;18371
2014;15;1;23;7430
2014;51;1;5;443
2014;22;2;19;-10512
2014;14;1;15;4051
2014;13;2;19;-29122
2014;17;1;18;224
2014;24;1;15;39551
2014;35;2;9;-53604
2014;42;1;5;13199
2014;25;1;22;3872
2014;27;1;9;137
2014;51;1;11;3007
2014;52;2;9;-4502
2014;41;1;19;197275
2014;13;1;23;4797
2014;25;1;1;381
2014;27;2;17;-4503
2014;33;1;2;9392
2014;43;2;4;-35533
2014;15;2;19;-28793
2014;21;2;2;-4062
2014;50;1;2;2295
2014;52;1;17;28441
2014;12;1;13;1205
2014;22;1;23;3400
2014;35;1;17;237076
2014;14;1;10;15
2014;51;2;7;-10258
2014;14;2;14;-325
2014;43;1;25;71974
2014;29;2;6;-1868
2014;42;2;8;-12677
2014;33;1;12;368
2014;32;1;21;64091
2014;31;2;7;-24084
2014;50;1;12;1698
2014;26;1;22;20544
2014;11;2;23;-3220
2014;42;1;13;72477
2014;21;2;12;-30
2014;21;2;18;-541
2014;41;2;6;-13880
2014;14;2;3;-47
2014;50;1;18;727
2014;12;2;8;-35
2014;33;1;18;6164
2014;15;1;6;515
2014;43;2;16;-328884
2014;31;1;11;48280
2014;12;1;5;3
2014;29;1;19;114664
2014;26;1;1;863
2014;17;1;2;1485
2014;17;1;11;162
2014;27;1;3;693
2014;51;1;12;38
2014;11;1;20;5000
2014;52;2;3;-8149
2014;53;2;19;-69599
2014;31;1;2;27598
2014;35;2;3;-109504
2014;23;1;6;1172
2014;51;1;18;1431
2014;24;1;21;26351
2014;26;1;4;3433
2014;17;2;7;-230
2014;16;2;13;-950
2014;26;2;25;-32350
2014;25;1;16;33450
2014;16;1;8;56
2014;14;2;9;-20
2014;43;2;22;-39863
2014;50;1;11;6027
2014;21;2;11;-358
2014;53;1;6;85
2014;33;1;11;24530
2014;23;2;19;-78285
2014;13;2;20;-10599
2014;27;2;10;-2575
2014;32;1;15;56457
2014;52;2;14;-3033
2014;51;1;2;5441
2014;28;2;24;-251
2014;22;2;20;-2438
2014;52;1;10;31563
2014;25;2;25;-7497
2014;27;1;14;578
2014;26;1;16;100905
2014;31;1;18;6274
2014;31;1;12;25594
2014;16;2;5;-4
2014;14;1;17;1117
2014;43;2;1;-2576
2014;33;2;7;-4720
2014;35;1;10;126472
2014;35;2;14;-26466
2014;21;1;7;1038
2014;50;2;7;-1687
2014;25;1;4;458
2014;13;2;18;-494
2014;35;2;22;-183613
2014;53;2;5;-195
2014;22;2;18;-579
2014;23;2;13;-20096
2014;31;1;20;104406
2014;32;1;24;818
2014;11;1;2;2316
2014;22;2;12;-65
2014;25;1;9;732
2014;27;1;22;3406
2014;28;2;15;-22334
2014;52;2;22;-14156
2014;13;2;12;-3
2014;17;2;23;-2154
2014;25;2;17;-6797
2014;27;1;1;197
2014;16;1;6;78
2014;52;2;1;-2513
2014;14;2;4;-22
2014;53;1;8;1454
2014;43;1;10;27184
2014;35;2;1;-6027
2014;14;1;25;645
2014;43;2;14;-7382
2014;53;2;13;-9200
2014;23;2;5;-1005
2014;26;1;9;1380
2014;43;2;3;-34172
2014;16;2;19;-4931
2014;14;2;16;-8257
2014;11;1;18;593
2014;22;2;2;-2306
2014;50;2;23;-6564
2014;21;1;23;7248
2014;11;1;12;15
2014;13;2;2;-1115
2014;26;2;17;-27055
2014;33;2;23;-49616
2014;51;1;20;21815
2014;23;1;8;3423
2014;13;2;11;-1506
2014;25;1;3;1222
2014;15;1;8;1065
2014;22;2;11;-1086
2014;41;1;5;10521
2014;42;1;19;129584
2014;22;1;7;526
2014;35;2;16;-1208293
2014;29;1;13;21684
2014;13;1;7;730
2014;21;2;20;-7458
2014;27;1;16;26631
2014;26;1;14;5292
2014;12;2;6;-2
2014;50;1;20;14165
2014;51;2;23;-6871
2014;52;2;16;-143063
2014;15;2;5;-251
2014;28;2;21;-15515
2014;26;2;10;-7212
2014;41;2;8;-14762
2014;33;1;20;105653
2014;11;2;7;-4891
2014;14;2;22;-284
2014;43;2;9;-37966
2014;31;2;23;-48249
2014;41;1;13;114411
2014;29;2;8;-3242
2014;42;2;6;-10998
2014;26;1;3;4880
2014;52;1;25;65395
2014;17;1;20;3316
2014;25;2;10;-4215
2014;29;1;5;1249
2014;25;1;14;1185
2014;27;2;25;-3619
2014;11;1;11;875
2014;35;2;4;-118820
2014;52;2;4;-5221
2014;14;2;1;-53
2014;43;1;17;53181
2014;24;1;24;332
2014;27;1;4;509
2014;15;2;13;-14386
2014;12;1;19;1831
2014;35;1;25;239615
2014;43;2;20;-67332
2014;41;2;24;-3268
2014;22;2;1;-319
2014;12;2;15;-5858
2014;17;2;17;-4176
2014;13;2;1;-331
2014;25;2;23;-4794
2014;51;1;3;3920
2014;16;1;21;3480
2014;22;2;22;-2386
2014;27;1;12;22
2014;13;2;22;-3438
2014;35;2;18;-39126
2014;17;1;9;1228
2014;52;2;12;-807
2014;52;2;18;-1965
2014;24;2;13;-7195
2014;35;2;12;-45420
2014;31;2;10;-38848
2014;27;1;18;333
2014;31;1;14;6100
2014;15;1;24;435
2014;24;1;8;573
2014;26;2;23;-10803
2014;27;1;2;567
2014;33;2;17;-56504
2014;11;1;22;2902
2014;14;1;7;347
2014;51;2;10;-6250
2014;51;1;14;1618
2014;50;2;17;-7290
2014;52;2;2;-9772
2014;21;1;17;10874
2014;31;1;3;46685
2014;35;2;2;-52530
2014;29;2;24;-3793
2014;14;2;11;-28
2014;11;1;1;728
2014;24;2;5;-103
2014;33;1;9;6409
2014;42;2;15;-103959
2014;21;2;9;-551
2014;50;1;9;1633
2014;51;2;17;-19369
2014;22;2;16;-22899
2014;50;1;14;2024
2014;21;2;14;-1837
2014;33;2;10;-21657
2014;16;1;15;4470
2014;26;1;20;22698
2014;35;1;7;38696
2014;53;1;24;911
2014;13;2;16;-37141
2014;21;1;10;4006
2014;33;1;14;9177
2014;50;2;10;-8475
2014;27;2;7;-381
2014;14;2;2;-302
2014;32;2;5;-1665
2014;52;1;7;5586
2014;32;1;8;2242
2014;11;1;4;458
2014;35;2;11;-140410
2014;52;2;11;-17495
2014;28;2;6;-143
2014;51;1;9;2577
2014;12;2;21;-2921
2014;11;2;25;-8223
2014;17;1;3;204
2014;27;1;11;348
2014;13;2;4;-8470
2014;31;1;9;12365
2014;23;1;24;1234
2014;22;2;4;-94
2014;43;1;23;37631
2014;17;1;14;450
2014;13;1;25;1883
2014;32;2;13;-15532
2014;22;1;25;7772
2014;42;2;21;-163277
2014;17;2;10;-800
2014;25;1;20;4494
2014;11;1;16;44193
2014;33;1;3;19050
2014;21;2;3;-2279
2014;14;2;18;-81
2014;50;1;3;3036
2014;31;2;17;-75302
2014;28;1;19;15581
2014;32;2;19;-49521
2014;35;1;23;157808
2014;14;2;20;-439
2014;51;1;16;110687
2014;52;1;23;18478
2014;22;1;17;5047
2014;13;1;17;9786
2014;26;1;2;8032
2014;27;2;23;-2630
2014;17;1;1;486
2014;22;2;9;-246
2014;25;1;12;3876
2014;17;1;22;1823
2014;13;2;9;-3249
2014;28;1;13;4167
2014;31;1;4;23108
2014;29;2;21;-96253
2014;23;1;15;85367
2014;31;2;25;-216687
2014;25;1;18;449
2014;11;1;9;853
2014;43;1;7;27119
2014;25;1;2;2829
2014;33;1;1;2968
2014;21;2;1;-949
2014;50;1;1;775
2014;32;1;6;1631
2014;51;2;25;-86028
2014;41;2;21;-188883
2014;51;1;4;2471
2014;28;2;8;-557
2014;26;1;18;1354
2014;31;1;16;467069
2014;15;1;21;35248
2014;28;1;5;2182
2014;43;2;11;-18547
2014;33;1;22;79939
2014;11;2;17;-6810
2014;16;1;24;354
2014;53;1;15;43830
2014;26;1;12;466
2014;50;1;22;8136
2014;21;2;22;-4400
2014;21;1;25;16780
2014;50;2;25;-38241
2014;51;1;1;1798
2014;42;2;24;-12004
2014;17;1;16;19022
2014;33;2;25;-11414
2014;21;2;4;-1097
2014;29;2;15;-143343
2014;43;2;2;-13846
2014;25;2;7;-1050
2014;50;1;4;2592
2014;23;1;21;71106
2014;33;1;4;14020
2014;24;1;6;65
2014;51;1;22;8230
2014;11;2;10;-516
2014;22;2;3;-682
2014;13;2;3;-3969
2014;25;1;11;4762
2014;11;1;14;926
2014;31;1;22;59052
2014;17;1;4;196
2014;14;1;23;1023
2014;15;1;15;108221
2014;26;2;7;-2608
2014;35;2;20;-271881
2014;11;1;3;1111
2014;22;1;10;2023
2014;52;2;20;-33244
2014;13;2;14;-950
2014;53;1;21;76402
2014;17;2;25;-11037
2014;33;1;16;423344
2014;21;2;16;-43525
2014;27;1;20;4096
2014;13;1;10;5293
2014;22;2;14;-888
2014;50;1;16;65286
2014;24;2;19;-26500
2014;26;1;11;10452
2014;43;2;18;-5605
2014;12;2;24;-297
2014;31;1;1;14157
2014;43;2;12;-68664
2014;41;2;15;-150988
2014;15;2;14;-2302
2014;28;1;18;356
2014;31;2;24;-7535
2014;23;2;9;-2653
2014;26;1;5;961
2014;15;1;10;1918
2014;14;2;19;-1360
2014;25;1;13;10028
2014;22;1;15;32028
2014;16;2;16;-10491
2014;13;1;15;18171
2014;12;1;1;249
2014;32;2;20;-22223
2014;28;1;12;1637
2014;12;1;22;848
2014;29;1;3;5305
2014;41;1;14;5094
2014;24;1;23;6304
2014;26;2;8;-3414
2014;41;2;10;-33760
2014;23;1;17;19206
2014;53;2;9;-1397
2014;26;1;13;47544
2014;16;1;25;269
2014;42;1;22;24768
2014;25;1;5;50
2014;29;2;10;-10323
2014;41;1;3;25081
2014;29;1;14;4976
2014;16;2;4;-151
2014;25;2;8;-1044
2014;15;2;3;-3111
2014;11;2;15;-31673
2014;53;1;17;12586
2014;51;2;24;-174
2014;28;1;2;2093
2014;42;1;1;2811
2014;16;2;1;-677
2014;52;1;6;1796
2014;28;1;11;2299
2014;43;2;5;-7747
2014;12;1;16;8772
2014;27;2;6;-48
2014;29;2;17;-26368
2014;35;1;6;39645
2014;23;2;3;-7627
2014;42;1;4;32333
2014;29;1;9;3707
2014;28;2;7;-1203
2014;16;2;22;-538
2014;22;1;21;13253
2014;42;2;25;-45329
2014;33;2;24;-4114
2014;43;1;8;11649
2014;53;1;10;1016
2014;13;1;21;26225
2014;53;2;14;-1282
2014;21;1;24;456
2014;50;2;24;-109
2014;12;1;4;9
2014;27;1;19;10270
2014;43;2;13;-86592
2014;15;1;17;14993
2014;41;1;9;13298
2014;52;2;19;-75082
2014;11;2;21;-14352
2014;12;2;25;-2168
2014;35;2;19;-1136279
2014;53;2;3;-1995
2014;32;1;23;9428
2014;42;1;16;247114
2014;17;2;24;-65
2014;23;2;14;-1908
2014;23;1;10;5306
2014;24;2;20;-4432
2014;41;2;17;-55959
2014;15;2;9;-1078
2014;29;1;16;148315
2014;24;2;12;-336
2014;35;2;13;-241294
2014;15;1;25;30601
2014;23;2;22;-10384
2014;15;2;4;-1807
2014;27;1;13;35318
2014;43;2;19;-149334
2014;12;2;17;-1248
2014;17;2;15;-15063
2014;24;2;18;-459
2014;52;2;13;-55275
2014;41;1;4;27495
2014;51;2;21;-42682
2014;16;2;3;-159
2014;28;2;23;-3777
2014;12;1;9;73
2014;41;2;25;-56594
2014;23;2;1;-1128
2014;53;2;22;-12984
2014;35;2;5;-44366
2014;16;1;10;24
2014;33;2;15;-233265
2014;21;1;15;45633
2014;29;1;4;4201
2014;16;2;14;-631
2014;42;1;9;11968
2014;50;2;15;-41521
2014;32;1;7;5883
2014;27;1;5;38
2014;31;2;21;-279195
2014;29;2;25;-75858
2014;15;2;16;-79378
2014;43;1;6;16251
2014;52;2;5;-1333
2014;27;2;8;-238
2014;24;2;2;-3777
2014;41;1;16;353636
2014;52;1;8;6216
2014;35;1;8;51367
2014;53;2;1;-77
2014;42;2;17;-42211
2014;32;2;11;-8497
2014;14;2;5;-11
2014;32;2;2;-11657
2014;11;2;24;-500
2014;16;1;17;2324
2014;51;2;15;-65831
2014;25;2;6;-53
2014;29;1;1;2878
2014;24;2;11;-6699
2014;26;1;19;105633
2014;29;1;22;21778
2014;23;2;16;-96983
2014;53;2;4;-529
2014;14;1;8;60
2014;16;2;9;-36
2014;42;1;14;6349
2014;24;1;7;724
2014;12;1;3;57
2014;42;2;10;-28857
2014;17;2;21;-8107
2014;53;1;25;3705
2014;14;2;13;-377
2014;25;1;19;22256
2014;41;1;22;42144
2014;15;2;1;-2843
2014;26;2;6;-6596
2014;12;1;14;327
2014;42;1;3;26280
2014;12;2;10;-143
2014;22;1;24;24
2014;23;2;4;-2437
2014;28;1;20;4387
2014;32;2;12;-1063
2014;53;2;16;-85466
2014;33;2;21;-323638
2014;21;1;21;18986
2014;13;1;24;299
2014;50;2;21;-34353
2014;23;1;25;15239
2014;31;2;15;-377318
2014;15;2;22;-7309
2014;32;2;18;-1234
2014;41;1;1;2244
2014;12;2;4;-13
2014;27;2;19;-7544
2014;43;1;13;90537
2014;41;2;9;-13314
2014;15;2;17;-14189
2014;52;1;19;74966
2014;12;1;25;2123
2014;35;1;19;1161165
2014;11;1;21;14776
2014;53;1;3;1599
2014;32;2;23;-8665
2014;42;2;16;-239663
2014;17;1;24;42
2014;23;1;14;2507
2014;23;2;10;-5240
2014;15;1;9;1041
2014;24;1;20;4452
2014;41;1;17;59482
2014;28;2;11;-2259
2014;43;1;5;6994
2014;16;1;1;582
2014;52;2;6;-1849
2014;12;2;16;-8381
2014;27;1;6;45
2014;29;1;17;28452
2014;23;1;3;7445
2014;35;2;6;-64928
2014;29;2;9;-3702
2014;42;2;4;-30926
2014;28;1;7;1281
2014;16;1;22;667
2014;22;2;21;-12637
2014;42;1;25;45091
2014;53;2;10;-1002
2014;33;1;24;4113
2014;43;2;8;-12333
2014;21;2;24;-600
2014;13;2;21;-25203
2014;53;1;14;1391
2014;50;1;24;94
2014;53;1;9;1228
2014;26;2;13;-49256
2014;16;2;25;-231
2014;42;2;22;-21682
2014;29;1;10;10715
2014;25;2;5;-45
2014;14;2;6;-1
2014;41;2;3;-26996
2014;16;1;4;102
2014;29;2;14;-5122
2014;25;1;8;1102
2014;15;1;3;3075
2014;11;1;15;25659
2014;53;2;17;-12591
2014;51;1;24;214
2014;42;2;1;-2710
2014;28;2;2;-2117
2014;28;2;18;-302
2014;15;1;14;2487
2014;31;1;24;8214
2014;23;1;9;2487
2014;26;2;5;-1469
2014;15;2;10;-2356
2014;22;2;15;-32977
2014;14;1;19;1370
2014;25;2;13;-9636
2014;16;1;16;11019
2014;12;2;1;-194
2014;32;1;20;23016
2014;13;2;15;-23862
2014;28;2;12;-2736
2014;12;2;22;-1063
2014;29;2;3;-5511
2014;41;2;14;-5094
2014;26;1;8;3166
2014;41;1;10;32928
2014;24;2;23;-5288
2014;23;2;17;-17526
2014;14;1;13;442
2014;25;2;19;-17425
2014;15;1;1;3670
2014;41;2;22;-36868
2014;26;1;6;4804
2014;12;2;14;-147
2014;12;1;10;108
2014;42;2;3;-27235
2014;23;1;4;2989
2014;28;2;20;-4186
2014;22;2;24;-33
2014;33;1;21;336904
2014;32;1;12;941
2014;53;1;16;84042
2014;13;2;24;-355
2014;21;2;21;-18777
2014;50;1;21;36784
2014;23;2;25;-14047
2014;31;1;15;350014
2014;32;1;18;1329
2014;41;2;1;-2211
2014;15;1;22;8746
2014;11;1;24;627
2014;16;2;17;-2250
2014;14;1;5;16
2014;32;1;2;11996
2014;51;1;15;61588
2014;25;1;6;69
2014;29;2;1;-3288
2014;24;1;11;6942
2014;26;2;19;-114492
2014;29;2;22;-18104
2014;23;1;16;106287
2014;53;1;4;555
2014;14;2;8;-66
2014;24;2;7;-720
2014;16;1;9;39
2014;42;2;14;-5296
2014;42;1;10;29362
2014;12;2;3;-86
2014;53;2;25;-3993
2014;17;1;21;7916
2014;35;1;5;36203
2014;53;1;22;15110
2014;33;1;15;229103
2014;16;2;10;-26
2014;16;1;14;161
2014;42;2;9;-11645
2014;21;2;15;-52299
2014;29;2;4;-4612
2014;50;1;15;32618
2014;32;2;7;-5522
2014;27;2;5;-20
2014;31;1;21;289399
2014;29;1;25;73082
2014;52;1;5;1897
2014;15;1;16;78693
2014;43;2;6;-21851
2014;24;1;2;3230
2014;27;1;8;256
2014;41;2;16;-344899
2014;52;2;8;-6083
2014;35;2;8;-54893
2014;53;1;1;56
2014;32;1;11;8184
2014;42;1;17;45304
2014;24;1;12;38
2014;35;1;13;234137
2014;29;2;16;-144655
2014;15;2;25;-31854
2014;23;1;22;13655
2014;27;2;13;-45742
2014;43;1;19;154430
2014;15;1;4;2164
2014;52;1;13;55004
2014;12;1;17;1360
2014;17;1;15;15205
2014;24;1;18;438
2014;41;2;4;-28392
2014;16;1;3;141
2014;28;1;23;4466
2014;51;1;21;43120
2014;12;2;9;-107
2014;41;1;25;56039
2014;23;1;1;997
2014;13;1;4;8404
2014;31;2;9;-12591
2014;22;1;4;75
2014;23;2;24;-463
2014;43;2;23;-32226
2014;13;2;25;-2166
2014;17;2;14;-543
2014;32;1;13;15488
2014;22;2;25;-7841
2014;42;1;21;171377
2014;17;1;10;689
2014;25;2;20;-4019
2014;11;2;16;-43706
2014;33;2;3;-22723
2014;21;1;3;1787
2014;14;1;18;88
2014;50;2;3;-3003
2014;31;1;17;79993
2014;28;2;19;-14850
2014;22;1;16;23534
2014;50;2;14;-1667
2014;51;1;17;19999
2014;16;2;15;-5068
2014;26;2;20;-21775
2014;35;2;7;-43905
2014;53;2;24;-935
2014;21;1;14;883
2014;33;1;10;20338
2014;21;2;10;-4087
2014;33;2;14;-8991
2014;13;1;16;38141
2014;50;1;10;7621
2014;27;1;7;326
2014;14;1;2;287
2014;32;1;5;1764
2014;52;2;7;-5818
2014;32;2;8;-2079
2014;11;2;4;-432
2014;35;1;11;130932
2014;28;1;6;160
2014;51;2;9;-2818
2014;52;1;11;16368
2014;11;1;25;8068
2014;12;1;21;2960
2014;17;2;3;-227
2014;27;2;11;-343
2014;26;1;23;12836
2014;27;2;2;-641
2014;33;1;17;57803
2014;24;2;8;-649
2014;51;1;10;6034
2014;11;2;22;-2538
2014;14;2;7;-364
2014;50;1;17;7892
2014;52;1;2;9553
2014;51;2;14;-1545
2014;21;2;17;-9817
2014;31;2;3;-52458
2014;35;1;2;49522
2014;29;1;24;3800
2014;14;1;11;37
2014;11;2;1;-935
2014;24;1;5;117
2014;33;2;9;-6481
2014;21;1;9;622
2014;42;1;15;108186
2014;50;2;9;-1758
2014;41;1;24;4074
2014;43;1;20;70479
2014;22;1;1;312
2014;13;1;1;259
2014;25;1;23;5714
2014;12;1;15;4775
2014;17;1;17;3650
2014;16;2;21;-3526
2014;22;1;22;3018
2014;27;2;12;-71
2014;51;2;3;-3863
2014;17;2;9;-744
2014;52;1;12;758
2014;13;1;22;3921
2014;35;1;18;41065
2014;24;1;13;7357
2014;35;1;12;41243
2014;52;1;18;2138
2014;31;1;10;38706
2014;31;2;14;-5589
2014;27;2;18;-259
2014;15;2;24;-303
2014;31;2;22;-52186
2014;17;2;4;-174
2014;14;2;23;-1020
2014;15;2;15;-106885
2014;26;1;7;2260
2014;35;1;20;288737
2014;11;2;3;-1019
2014;22;2;10;-1944
2014;52;1;20;33783
2014;17;1;25;11015
2014;33;2;16;-417426
2014;13;1;14;1159
2014;53;2;21;-71115
2014;13;2;10;-5439
2014;21;1;16;44933
2014;27;2;20;-3988
2014;22;1;14;699
2014;50;2;16;-64827
2014;24;1;19;32068
2014;26;2;11;-10523
2014;12;1;24;123
2014;43;1;18;5205
2014;43;1;12;62654
2014;31;2;1;-14798
2014;41;1;15;152690
2014;21;2;25;-17838
2014;51;2;1;-2185
2014;50;1;25;38064
2014;42;1;24;12715
2014;17;2;16;-18851
2014;33;1;25;11529
2014;43;1;2;12980
2014;21;1;4;467
2014;29;1;15;133547
2014;50;2;4;-2924
2014;25;1;7;955
2014;23;2;21;-65869
2014;33;2;4;-13281
2014;24;2;6;-74
2014;11;1;10;582
2014;22;1;3;743
2014;51;2;22;-7295
2014;25;2;11;-4521
2014;13;1;3;4125
2014;11;2;14;-974
2014;11;2;9;-992
2014;43;2;7;-28142
2014;25;2;2;-2692
2014;33;2;1;-3561
2014;21;1;1;565
2014;32;2;6;-889
2014;51;1;25;85774
2014;50;2;1;-806
2014;41;1;21;197050
2014;28;1;8;434
2014;51;2;4;-2357
2014;26;2;18;-1513
2014;31;2;16;-455737
2014;15;2;21;-35283
2014;28;2;5;-820
2014;43;1;11;18583
2014;33;2;22;-67647
2014;11;1;17;6712
2014;16;2;24;-334
2014;53;2;15;-51925
2014;50;2;22;-7158
2014;26;2;12;-567
2014;21;1;22;5859
2014;32;1;19;49776
2014;35;2;23;-143710
2014;14;1;20;451
2014;22;2;17;-4779
2014;51;2;16;-110016
2014;52;2;23;-16621
2014;17;2;1;-500
2014;13;2;17;-9322
2014;26;2;2;-9103
2014;27;1;23;3146
2014;22;1;9;247
2014;25;2;12;-4506
2014;13;1;9;2917
2014;17;2;22;-1600
2014;31;2;4;-24412
2014;28;2;13;-4331
2014;29;1;21;97903
2014;23;2;15;-78191
2014;25;2;18;-421
2014;31;1;25;213019
2014;16;2;8;-49
2014;14;1;9;38
2014;43;1;22;45474
2014;50;2;11;-6471
2014;21;1;11;323
2014;33;2;11;-26910
2014;53;2;6;-85
2014;23;1;19;88704
2014;27;1;10;1913
2014;32;2;15;-61605
2014;13;1;20;10888
2014;51;2;2;-6060
2014;52;1;14;3249
2014;22;1;20;2412
2014;52;2;10;-30042
2014;28;1;24;278
2014;26;2;16;-99824
2014;31;2;18;-6298
2014;25;1;25;6292
2014;27;2;14;-677
2014;14;2;17;-1146
2014;43;1;1;2987
2014;31;2;12;-26166
2014;16;1;5;6
2014;35;2;10;-132671
2014;33;1;7;4832
2014;21;2;7;-977
2014;35;1;14;27660
2014;25;2;4;-431
2014;50;1;7;1563
2014;51;2;12;-33
2014;17;2;11;-195
2014;27;2;3;-796
2014;11;2;20;-5410
2014;52;1;3;8065
2014;53;1;19;72920
2014;23;2;6;-1335
2014;31;2;2;-27976
2014;35;1;3;93861
2014;51;2;18;-1191
2014;26;2;4;-4966
2014;24;2;21;-24575
2014;17;1;7;191
2014;16;1;13;808
2014;25;2;16;-30380
2014;26;1;25;32387
2014;32;2;21;-61241
2014;33;2;12;-457
2014;31;1;7;22972
2014;26;2;22;-14717
2014;50;2;12;-1731
2014;21;1;12;23
2014;42;2;13;-68345
2014;11;1;23;3508
2014;21;1;18;517
2014;14;1;3;54
2014;50;2;18;-597
2014;41;1;6;9594
2014;33;2;18;-6852
2014;12;1;8;42
2014;15;2;6;-453
2014;43;1;16;338715
2014;31;2;11;-50339
2014;12;2;5;-5
2014;29;2;19;-113598
2014;17;2;2;-1493
2014;26;2;1;-857
2014;35;1;9;49120
2014;17;2;18;-187
2014;24;2;15;-42660
2014;42;2;5;-13472
2014;25;2;22;-3081
2014;27;2;9;-95
2014;17;2;12;-7
2014;52;1;9;3946
2014;51;2;11;-3248
2014;41;2;19;-190912
2014;13;2;23;-4535
2014;25;2;1;-345
2014;27;1;17;4861
2014;33;2;2;-9774
2014;15;1;19;28987
2014;21;1;2;3655
2014;43;1;4;32300
2014;12;2;13;-1208
2014;22;2;23;-2896
2014;50;2;2;-2505
2014;52;2;17;-27287
2014;35;2;17;-229282
2014;51;1;7;9397
2014;14;2;10;-10
2014;14;1;14;364
2014;43;2;25;-72448
2014;29;1;6;2595
2014;42;1;8;12754
2014;11;1;7;4493
2014;14;1;22;335
2014;43;1;9;36555
2014;31;1;23;53204
2014;41;2;13;-108351
2014;29;1;8;3370
2014;42;1;6;11613
2014;26;2;3;-4812
2014;52;2;25;-66260
2014;29;2;5;-2507
2014;17;2;20;-2802
2014;25;1;10;3861
2014;25;2;14;-1118
2014;27;1;25;3038
2014;11;2;11;-935
2014;35;1;4;103309
2014;52;1;4;5116
2014;24;2;24;-556
2014;14;1;1;60
2014;43;2;17;-51029
2014;15;1;13;15700
2014;27;2;4;-713
2014;12;2;19;-1870
2014;35;2;25;-248628
2014;25;2;3;-1240
